Source;Target;cri_comp;anb_name;anb_nuts;ca_bids;ca_cpv;ca_criteria_count;ca_eufund;ca_nuts;ca_scntr_sc;ca_title;cft_duration;w_name;w_nuts;country;ca_date;ca_year;ca_contract_value;nocft;ca_procedure;ca_criterion;anb_type;anb_empl_cat
CZ72051795;CZ29231639;0,28766;Krajské ředitelství policie Olomouckého kraje;CZ0712;15;45216110-8;1;1;CZ071;0;vybudování KKC II - I. etapa;60;BRNOPROJEKTA s.r.o.;CZ0642;czechr;6-May-11;2011;16766,964;1;outside pp law;lowest price;national ;500<x
CZ28954874;CZ48535834;0,28738;Investiční a rozvojová Praha 3 a.s.;CZ0100;4;45211000-9;1;0;CZ010;0;Rekonstrukce bytového domu včetně zbudování plynové kotelny;;ARCUS - Růžička, spol. s r.o.;CZ0100;czechr;2-Sep-11;2011;587203,91;0;negotiation;lowest price;other/private ;<=10
CZ70889988;CZ00565679;0,28729;Povodí Ohře, státní podnik;CZ0422;11;45246000-3;1;1;CZ041;0;Rolava - revitalizace a úprava 2 stupňů v ř.km 19,050-19,200;;NOWASTAV akciová společnost;CZ0100;czechr;10-Jun-11;2011;176326,22;0;negotiation;lowest price;supported body/soe ;100<x<=500
CZ00296562;CZ26849631;0,28729;Obec Bystřice;CZ0802;6;45214200-2;1;1;CZ080;0;Zateplení budovy základní školy č.p.288;;ZOWADA s.r.o.;CZ0802;czechr;18-Feb-11;2011;66024,533;0;negotiation;lowest price;regional/local ;10<x<=25
CZ00298212;CZ47671416;0,28721;Město Nový Jičín;CZ0804;19;45213316-1;1;1;CZ080;1;IPRM Nový Jičín - zóna sídliště Dlouhá, etapa ul. Budovatelů;;NOSTA, s.r.o.;CZ0804;czechr;26-Aug-11;2011;171620,73;0;open;lowest price;regional/local ;100<x<=500
CZ70946078;CZ45274924;0,28708;Krajská správa silnic Libereckého kraje (KSS LK), p�;CZ0513;5;45223200-8;2;0;CZ051;0;Most přes potok v Bulovce ev. č. 2914-3;;EUROVIA CS, a.s.;CZ0100;czechr;29-Dec-11;2011;268232,23;0;negotiation;price plus quality;supported body/soe ;100<x<=500
CZ70946078;CZ26177005;0,28682;Krajská správa silnic Libereckého kraje (KSS LK), p�;CZ0513;5;45233142-6;2;0;CZ051;0;Rekonstrukce silnice III/28713, Hodkovice nad Mohelkou;;COLAS CZ, a.s.;CZ0100;czechr;31-May-11;2011;565400,81;0;negotiation;price plus quality;supported body/soe ;100<x<=500
CZ00262854;CZ60838744;0,28679;MĚSTO  HRÁDEK NAD NISOU;CZ0513;8;45000000-7;1;0;CZ051;0;Oprava ulic a mostů po povodních 2010 (K, L, M);90;STRABAG  a.s.;CZ0100;czechr;6-Sep-11;2011;266188,41;1;open;lowest price;regional/local ;10<x<=25
CZ70890692;CZ47675853;0,28677;Moravskoslezský kraj;CZ0806;16;45454100-5;1;1;CZ080;1;„Ekologizace Nemocnice s poliklinikou Havířov“;720;VOKD, a.s.;CZ0806;czechr;4-Oct-11;2011;2183646;1;open;lowest price;regional/local ;100<x<=500
CZ70946078;CZ45273910;0,28666;Krajská správa silnic Libereckého kraje (KSS LK), p�;CZ0513;5;45223200-8;2;0;CZ051;0;Most ev.č. 2623-2 Žizníkov;;Pražské silniční a vodohospodářské stavby, a.s.;CZ0100;czechr;30-Dec-11;2011;736016,7;0;negotiation;price plus quality;supported body/soe ;100<x<=500
CZ75151502;CZ26874130;0,28651;Krajské ředitelství policie Moravskoslezského kraje;CZ0806;7;45000000-7;1;1;CZ080;;Realizace úspor energie objektu PČR Karviná, Havířovská 1511, Karviná-Město;;DEC-PLAST Trade s.r.o.;CZ0804;czechr;30-Sep-11;2011;153283,95;0;open;lowest price;national ;500<x
CZ00296562;CZ26849631;0,28633;Obec Bystřice;CZ0802;2;45214200-2;1;1;CZ080;0;Výměna oken PZŠ č.p. 288;;ZOWADA s.r.o.;CZ0802;czechr;18-Feb-11;2011;64047,59;0;negotiation;lowest price;regional/local ;10<x<=25
CZ70890749;CZ26227525;0,28624;Kraj Vysočina;CZ0632;7;45212300-9;6;1;CZ063;0;Zámek Třebíč - modernizace zámku a zpřístupnění nových expozic;852;STARKON JIHLAVA CZ a.s.;CZ0632;czechr;18-Feb-11;2011;2867742,9;1;open;price plus quality;regional/local ;100<x<=500
CZ00304450;CZ13643886;0,28616;Město Vsetín;CZ0723;17;45214200-2;3;1;CZ072;1;Výměna oken a zateplení Základní školy Vsetín, Trávníky 1217;;ASPRO družstvo služeb a prací;CZ0723;czechr;14-Jun-11;2011;617540,95;0;negotiation;price plus quality;regional/local ;100<x<=500
CZ25396544;CZ25836129;0,28584;Ostravské komunikace, a.s.;CZ0806;4;45213250-0;2;0;CZ080;0;Regenerace obvodového pláště administrativní budovy Ostravských komunikací, a.s.;;VOSTAV MORAVA a.s.;CZ0806;czechr;17-Oct-11;2011;457315,85;0;negotiation;price plus quality;supported body/soe ;100<x<=500
CZ00236195;CZ25261282;0,28574;Město Kutná Hora;CZ0205;7;45233000-9;1;0;CZ020;0;Obnova povrchu ulice Benešova;;SILNICE ČÁSLAV - HOLDING, a.s.;CZ0205;czechr;9-Sep-11;2011;441922,19;0;negotiation;lowest price;regional/local ;100<x<=500
CZ68378271;CZ28510011;0,28572;Fyzikální ústav AV ČR, v.v.i.;CZ0100;3;45310000-3;2;0;CZ010;1;Rekonstrukce rozvodů v objektu „A“ areálu Cukrovarnická;;KOMTERM technology, s.r.o.;CZ0100;czechr;18-Oct-11;2011;246813,25;0;negotiation;price plus quality;established by public law;100<x<=500
CZ00233129;CZ26354870;0,28535;Město Beroun;CZ0202;5;45214200-2;1;0;CZ020;0;Oprava střechy ZŠ Beroun;;RYTA s.r.o.;CZ0326;czechr;12-Aug-11;2011;197203,6;0;negotiation;lowest price;regional/local ;50<x<=100
CZ00298212;CZ47671416;0,28528;Město Nový Jičín;CZ0804;19;45213316-1;1;1;CZ080;1;IPRM Nový Jičín - zóna sídliště Dlouhá, etapa ul. Vančurova;;NOSTA, s.r.o.;CZ0804;czechr;26-Aug-11;2011;147882,6;0;open;lowest price;regional/local ;100<x<=500
CZ00020478;CZ26177005;0,28524;MINISTERSTVO ZEMĚDĚLSTVÍ;CZ0100;15;45233000-9;6;1;CZ053;0;Polní cesty P24CH, P6aCH, P6bCH, P7CH, P9CH v katastrálním území Chýšť;137;COLAS CZ, a.s.;CZ0100;czechr;12-Aug-11;2011;382699,64;1;open;price plus quality;national ;500<x
CZ70890749;CZ60838744;0,28519;Kraj Vysočina;CZ0632;8;45233100-0;1;0;CZ063;0;„III/35314 Nové Město na Moravě – Tři studně“;;STRABAG  a.s.;CZ0100;czechr;13-Sep-11;2011;680832,76;0;open;lowest price;regional/local ;100<x<=500
CZ75151537;CZ25014111;0,28517;Krajské ředitelství policie Ústeckého kraje;CZ0427;14;45216110-8;1;1;CZ042;0;CZ.1.06/3.4.00/05.06276 - Ústí nad Labem, Libouchec 377 - vybudování KKC + back office;;Stavební a obchodní společnost Most spol. s r.o.;CZ0425;czechr;15-Jul-11;2011;42237,716;0;open;lowest price;national ;500<x
CZ00272868;CZ45274924;0,28513;Město Náchod;CZ0523;10;45233140-2;1;1;CZ052;0;Integr.plán rozv.města Náchod, problé.zóna u nemocnice, Veř.prostranství Náchod-II etapa Duhovka;508;EUROVIA CS, a.s.;CZ0100;czechr;25-May-11;2011;79759,173;1;open;lowest price;regional/local ;100<x<=500
CZ60609460;CZ25385551;0,28489;Olomoucký kraj;CZ0712;7;45212220-4;2;0;CZ071;1;Gymnázium, Olomouc, Čajkovského 9 - Výstavba tělocvičny a sportovního víceúčelového hřiště;380;Provádění staveb Olomouc, a.s.;CZ0712;czechr;21-Nov-11;2011;1993227,9;1;invitation;price plus quality;regional/local ;100<x<=500
CZ61989592;CZ00014915;0,28481;Univerzita Palackého v Olomouci;CZ0712;8;45223200-8;1;1;CZ071;0;Energetické úspory UPOL 1, Zhotovitel;122;Metrostav a.s.;CZ0100;czechr;8-Apr-11;2011;2974630,8;1;open;lowest price;established by public law;500<x
CZ00303461;CZ64618951;0,28474;Město Šumperk;CZ0715;9;45212110-0;1;1;CZ071;1;Středisko ekologické výchovy Švagrov;711;SAN-JV s. r. o.;CZ0715;czechr;17-Jun-11;2011;1535971,1;1;open;lowest price;regional/local ;100<x<=500
CZ00063703;CZ48036315;0,28441;MĚSTSKÁ ČÁST PRAHA 6;CZ0100;5;45454100-5;14;0;CZ010;;Oprava interiéru byt. domů, modernizace vytápění byt. jednotek Rooseveltova 615/32,615/34, Praha 6;;DEREZA, společnost s ručením omezeným;CZ0100;czechr;3-Oct-11;2011;701906,77;1;open;price plus quality;regional/local ;100<x<=500
CZ44992785;CZ25317628;0,28415;Statutární město Brno;CZ0642;5;45000000-7;6;0;CZ064;0;Brno, přívodní a zásobovací řad Bosonohy - VDJ Kamenný vrch;420;FIRESTA-Fišer, rekonstrukce, stavby a.s.;CZ0642;czechr;16-Sep-11;2011;3305900;1;invitation;price plus quality;regional/local ;500<x
CZ44992785;CZ25506820;0,28408;Statutární město Brno;CZ0642;7;45214210-5;8;1;CZ064;1;ZŠ Otevřená;645;PS BRNO, s.r.o.;CZ0642;czechr;14-Jan-11;2011;4900882,8;1;open;price plus quality;regional/local ;500<x
CZ00276227;CZ60838744;0,28397;Město Turnov;CZ0514;17;45000000-7;1;1;CZ051;1;Integrovaný terminál veřejné dopravy Turnov - I. etapa;284;STRABAG  a.s.;CZ0100;czechr;25-Feb-11;2011;1706561,9;1;open;lowest price;regional/local ;50<x<=100
CZ70960399;CZ45274924;0,28393;Správa silnic Olomouckého kraje, příspěvková orga;CZ0712;5;45233220-7;2;0;CZ071;0;Rekonstrukce silnice III/44812 Čechy pod Kosířem-Lhota pod Kosířem;;EUROVIA CS, a.s.;CZ0100;czechr;27-Oct-11;2011;551588,7;0;negotiation;price plus quality;supported body/soe ;100<x<=500
CZ00304387;CZ25638955;0,28391;Město Valašské Meziříčí;CZ0723;19;45112300-8;1;0;CZ072;1;Rekultivace skládky Hrachovec;;SITA CZ a.s.;CZ0100;czechr;7-Oct-11;2011;474673,45;0;open;lowest price;regional/local ;100<x<=500
CZ00277177;CZ26230992;0,28384;Město Polička;CZ0533;13;45214200-2;1;1;CZ053;1;Realizace úspor energie – Mateřská školka Luční a Mateřská školka Čtyřlístek Polička;;Outulný, a.s.;CZ0634;czechr;8-Dec-11;2011;321630,32;0;open;lowest price;regional/local ;50<x<=100
CZ00299308;CZ25548531;0,28384;Statutární město Olomouc;CZ0712;12;45454100-5;1;0;CZ071;1;Politických vězňů 4 - komplexní zateplení objektu;120;Svoboda a syn, s.r.o.;CZ0642;czechr;22-Apr-11;2011;294239,53;1;open;lowest price;regional/local ;100<x<=500
CZ00301311;CZ60838744;0,28384;Město Hranice;CZ0714;13;45000000-7;2;0;CZ071;0;Regenerace panelového sídliště Hromůvka - II. etapa;;STRABAG  a.s.;CZ0100;czechr;15-Aug-11;2011;193297,98;0;negotiation;price plus quality;regional/local ;50<x<=100
CZ28954874;CZ48036315;0,28369;Investiční a rozvojová Praha 3 a.s.;CZ0100;2;45211000-9;1;0;CZ010;0;Oprava fasády, střechy a plynu;;DEREZA, společnost s ručením omezeným;CZ0100;czechr;2-Sep-11;2011;583749,11;0;negotiation;lowest price;other/private ;<=10
CZ75125285;CZ46678468;0,28361;Dolní oblast VÍTKOVICE;CZ0806;12;45000000-7;1;1;CZ080;1;Stavba doprovodné infrastruktury Národní kulturní památky;;HOCHTIEF CZ a. s.;CZ0100;czechr;14-Oct-11;2011;2388852,7;0;open;lowest price;other/private ;<=10
CZ00303461;CZ25253361;0,28354;Město Šumperk;CZ0715;15;45233100-0;1;1;CZ071;0;Rekonstrukce přednádraží v Šumperku;;Chládek a Tintěra, Pardubice a.s.;CZ0532;czechr;22-Jul-11;2011;372074,29;0;negotiation;lowest price;regional/local ;100<x<=500
CZ00262854;CZ60838744;0,28354;MĚSTO  HRÁDEK NAD NISOU;CZ0513;8;45000000-7;1;0;CZ051;0;Oprava ulic a mostů po povodních 2010 (K, L, M);90;STRABAG  a.s.;CZ0100;czechr;6-Sep-11;2011;167335,11;1;open;lowest price;regional/local ;10<x<=25
CZ72080043;CZ25504487;0,28347;GENERÁLNÍ FINANČNÍ ŘEDITELSTVÍ;CZ0100;6;45000000-7;1;0;;0;FÚ v Kroměříži - stavební úpravy budovy č.p. 535;;RAPOS, spol. s r.o.;CZ0721;czechr;23-Sep-11;2011;434370;0;negotiation;lowest price;national ;missing
CZ00285455;CZ49973215;0,2834;Město VESELÍ NAD MORAVOU;CZ0645;8;45214200-2;1;1;CZ064;;Veselí nad Moravou, zateplení pavilonů ZŠ Hutník;;CGM Czech a.s.;CZ0209;czechr;12-Aug-11;2011;348205,57;0;negotiation;lowest price;regional/local ;50<x<=100
CZ70890013;CZ46975616;0,28339;Povodí Moravy, s.p.;CZ0642;12;45246410-0;6;0;CZ071;1;Plumlov, Podhradský rybník- odbahnění a rekonstrukce objektů;460;D.I.S., spol. s r.o.;CZ0642;czechr;10-Jun-11;2011;955786,49;1;open;price plus quality;supported body/soe ;100<x<=500
CZ00279943;CZ28436024;0,2833;MĚSTO BLANSKO;CZ0641;10;45000000-7;3;0;CZ064;1;Opatření na úsporu energií ve školských budovách v Blansku;;Window Holding a.s.;CZ0209;czechr;30-Aug-11;2011;69454,825;0;negotiation;price plus quality;regional/local ;100<x<=500
CZ00216305;CZ25322257;0,28313;Vysoké učení technické v Brně;CZ0642;2;45214400-4;1;1;CZ064;0;Rekonstrukce prostor FSI VUT v Brně v souvislosti s realizací projektu NETME Centre;;IMOS Brno, a.s.;CZ0642;czechr;22-Jul-11;2011;1349781,1;1;open;lowest price;established by public law;500<x
CZ00095711;CZ25317628;0,28299;Správa silnic Moravskoslezského kraje, příspěvkov�;CZ0806;4;45221100-3;2;0;CZ080;0;Silnice II/483 – rekonstrukce mostu ev.č. 483-010 přes potok Javornička v obci Bordovice;;FIRESTA-Fišer, rekonstrukce, stavby a.s.;CZ0642;czechr;16-Sep-11;2011;363017,45;1;invitation;price plus quality;supported body/soe ;100<x<=500
CZ70890692;CZ47675853;0,28289;Moravskoslezský kraj;CZ0806;21;45214200-2;1;1;CZ080;1;„Zateplení Střední školy prof. Zdeňka Matějčka v Ostravě - Porubě“;399;VOKD, a.s.;CZ0806;czechr;13-Sep-11;2011;1293471,3;1;open;lowest price;regional/local ;100<x<=500
CZ00027383;CZ48038792;0,28273;ČESKÁ TELEVIZE;CZ0100;2;45212420-6;6;0;CZ010;0;Stavební úpravy hlavní kuchyně;61;EMV s.r.o.;CZ0100;czechr;9-Sep-11;2011;918022,14;1;open;price plus quality;supported body/soe ;500<x
CZ00020478;CZ25335545;0,28241;MINISTERSTVO ZEMĚDĚLSTVÍ;CZ0100;14;45233000-9;4;1;CZ053;1;„Polní cesty Biskupice“;137;PROLES s.r.o.;CZ0642;czechr;2-Aug-11;2011;252933,31;1;open;price plus quality;national ;500<x
CZ00007536;CZ40233308;0,28235;Palivový kombinát Ústí, státní podnik;CZ0427;18;45111240-2;1;0;CZ042;0;Ležáky - sanace skluzů na severních a severozápadních svazích;;Vodohospodářské stavby, společnost s ručením omezený;CZ0426;czechr;14-Jan-11;2011;404804,96;0;open;lowest price;supported body/soe ;100<x<=500
CZ00255513;CZ25219090;0,28208;Město Horažďovice;CZ0322;14;45212000-6;1;1;CZ032;0;Multifunkční zařízení Veřechov - pro kulturu, sport a vzdělávání;;STAFIS-KT s.r.o.;CZ0322;czechr;17-May-11;2011;286946,07;0;negotiation;lowest price;regional/local ;50<x<=100
CZ70892822;CZ25951190;0,28202;PARDUBICKÝ KRAJ;CZ0532;26;45454100-5;1;1;CZ053;;Realizace úspor energie – Domov sociálních služeb Slatiňany;150;ALTERSTAV s.r.o.;CZ0534;czechr;28-Mar-11;2011;424624,4;1;open;lowest price;regional/local ;100<x<=500
CZ47438541;CZ63495678;0,28181;Skládka tuhého komunálního odpadu;CZ0634;15;45222110-3;1;0;CZ063;0;Rozšíření skládky TKO Petrůvky - 8. etapa;205;ENVIROTREND, spol. s r.o.;CZ0642;czechr;7-Jan-11;2011;282651,98;1;open;lowest price;regional/local ;<=10
CZ70892156;CZ49623061;0,2818;Ústecký kraj;CZ0427;5;45453000-7;4;0;CZ042;0;ZZS ÚK – REKO autodílny a garáží ZZS Důlce;240;ISTAR s.r.o.;CZ0100;czechr;28-Dec-11;2011;450762,29;1;invitation;price plus quality;regional/local ;100<x<=500
CZ00669806;CZ45356815;0,28175;Fakultní nemocnice Plzeň;CZ0323;5;45215100-8;6;0;CZ032;1;FN Plzeň, stavební úpravy vyšetřovny arytmologie a kardio 1;;S T A V E B N Í   M O N T Á Ž E   spol. s r.o.;CZ0323;czechr;7-Jun-11;2011;474124,23;1;open;price plus quality;supported body/soe ;500<x
CZ00304387;CZ46578617;0,28166;Město Valašské Meziříčí;CZ0723;10;45216121-8;1;0;CZ072;1;Rekonstrukce hasičské zbrojnice - Poličná;;SENZA, spol. s r. o.;CZ0723;czechr;10-Jun-11;2011;288317,71;0;open;lowest price;regional/local ;100<x<=500
CZ00845451;CZ42864771;0,28154;Statutární město Ostrava;CZ0806;2;45211100-0;1;0;CZ080;1;Rekonstrukce stávající budovy Divadla Petra Bezruče;150;MORYS s. r. o.;CZ0802;czechr;17-Jun-11;2011;1255618,3;1;open;lowest price;regional/local ;500<x
CZ75151537;CZ46708111;0,28136;Krajské ředitelství policie Ústeckého kraje;CZ0427;10;45216110-8;1;1;CZ042;0;CZ.1.06/3.4.00/05.06276 - Teplice, Trnovany, Maršovská 1537/20 - vybudování KKC + back office;;ELTE, s.r.o.;CZ0427;czechr;15-Jul-11;2011;37010,446;0;open;lowest price;national ;500<x
CZ70889988;CZ45770174;0,28121;Povodí Ohře, státní podnik;CZ0422;9;45246000-3;1;0;CZ042;0;OPŠ 08/2010 - Oprava Lučního potoka v Malém Březně a Leštině;;NAVIMOR - INVEST S.A. organizační složka;CZ0100;czechr;12-Sep-11;2011;247189,47;0;negotiation;lowest price;supported body/soe ;100<x<=500
CZ00244732;CZ26385759;0,28116;Statutární město České Budějovice;CZ0311;11;45321000-3;1;1;CZ031;1;Zateplení domova pro seniory „Hvízdal“ České Budějovice;150;MIRAS - stavitelství a sanace s.r.o.;CZ0323;czechr;17-Oct-11;2011;430443,49;1;open;lowest price;regional/local ;100<x<=500
CZ70892156;CZ25019171;0,28108;Ústecký kraj;CZ0427;5;45453000-7;4;0;CZ042;0;ZZS ÚK – REKO autodílny a garáží ZZS Důlce;240;JOEL s.r.o.;CZ0425;czechr;28-Dec-11;2011;1311925,2;1;invitation;price plus quality;regional/local ;100<x<=500
CZ00845451;CZ64610225;0,28087;Statutární město Ostrava;CZ0806;20;45211000-9;4;1;CZ080;1;Regenerace BD - Sirotčí 39A;240;OSTRAVSKÉ STAVBY a.s.;CZ0806;czechr;31-Jan-11;2011;338189,23;1;open;price plus quality;regional/local ;500<x
CZ00090450;CZ42196868;0,28084;Krajská správa a údržba silnic Vysočiny, příspě;CZ0632;9;45233142-6;1;0;CZ063;0;"III/3853 Dolní Rožínka - křiž. II/388; II/388 křiž. III/3853 - Rodkov";;M - SILNICE a.s.;CZ0532;czechr;30-Sep-11;2011;395227,07;0;negotiation;lowest price;supported body/soe ;100<x<=500
CZ28954874;CZ25615203;0,28078;Investiční a rozvojová Praha 3 a.s.;CZ0100;6;45211000-9;1;0;CZ010;0;Oprava fasády, střechy a teras;;INKOMA STAV s.r.o.;CZ0100;czechr;2-Sep-11;2011;526346,98;0;negotiation;lowest price;other/private ;<=10
CZ00020478;CZ60838744;0,28074;MINISTERSTVO ZEMĚDĚLSTVÍ;CZ0100;16;45233000-9;4;0;CZ052;1;Realizace společných zařízení při KPÚ Solnice;152;STRABAG  a.s.;CZ0100;czechr;20-May-11;2011;262319,92;1;open;price plus quality;national ;500<x
CZ25396544;CZ45192286;0,2807;Ostravské komunikace, a.s.;CZ0806;7;45233223-8;1;0;CZ080;0;Souvislá údržba MK ul. Sokolská třída;;ALPINE Bau CZ s.r.o.;CZ0723;czechr;8-Aug-11;2011;354818,31;0;negotiation;lowest price;supported body/soe ;100<x<=500
CZ44992785;CZ45474281;0,28066;Statutární město Brno;CZ0642;5;45000000-7;6;0;CZ064;0;Brno, Cihlářská, Antonínská I - rekonstrukce kanalizace a vodovodu a Oprava komunikace Cihlářská;420;Dopravní stavby Brno, s.r.o.;CZ0642;czechr;16-Sep-11;2011;1712130,2;1;invitation;price plus quality;regional/local ;500<x
CZ70889953;CZ45309612;0,28064;Povodí Vltavy, státní podnik;CZ0100;3;45211350-7;2;0;CZ010;;REKONSTRUKCE SPRÁVNÍ BUDOVY – HOLEČKOVA UL.;;S u b t e r r a  a.s.;CZ0100;czechr;28-Nov-11;2011;2757281,5;0;invitation;price plus quality;supported body/soe ;100<x<=500
CZ00298077;CZ47671416;0,28062;Město Kopřivnice;CZ0804;10;45000000-7;1;1;CZ080;1;Rekonstrukce budovy Základní školy v Mniší;;NOSTA, s.r.o.;CZ0804;czechr;11-Jul-11;2011;616297,79;0;open;lowest price;regional/local ;100<x<=500
CZ70890692;CZ28618891;0,28056;Moravskoslezský kraj;CZ0806;5;45100000-8;1;1;CZ080;1;„Rekonstrukce objektu Domova Jistoty, příspěvková organizace, na ulici Koperníkova v Novém Bohumíně“;360;Beskydská stavební, a.s.;CZ0802;czechr;16-Sep-11;2011;608974,98;1;open;lowest price;regional/local ;100<x<=500
CZ00669806;CZ26271303;0,28047;Fakultní nemocnice Plzeň;CZ0323;2;45215100-8;6;0;CZ032;0;FN Plzeň, stavební úpravy operačního sálu Urologické kliniky;;Skanska a.s.;CZ0100;czechr;14-Oct-11;2011;266275,7;1;open;price plus quality;supported body/soe ;500<x
CZ61989592;CZ18630197;0,28034;Univerzita Palackého v Olomouci;CZ0712;7;45223200-8;1;1;CZ071;0;Energetické úspory UPOL 3, Zhotovitel;152;KONSTRUKTIVA KONSIT a.s.;CZ0100;czechr;8-Apr-11;2011;1082237,8;1;open;lowest price;established by public law;500<x
CZ00020478;CZ48035599;0,2803;MINISTERSTVO ZEMĚDĚLSTVÍ;CZ0100;14;45233000-9;1;0;CZ064;1;„Zpevněné polní cesty Stará Hora a Hrachoviska v k.ú. Hlohovec“;66;SWIETELSKY stavební s.r.o.;CZ0311;czechr;2-Sep-11;2011;101663,06;1;open;lowest price;national ;500<x
CZ65993390;CZ60838744;0,28024;Ředitelství silnic a dálnic ČR;CZ0100;10;45233120-6;1;0;CZ032;1;I/22 Vráž - Koryta;;STRABAG  a.s.;CZ0100;czechr;29-Jul-11;2011;784287,27;0;negotiation;lowest price;supported body/soe ;500<x
CZ70889953;CZ27195147;0,28008;Povodí Vltavy, státní podnik;CZ0100;5;45246000-3;2;0;CZ032;0;OCHRANNÁ HRÁZ DÝŠINA - NOVÁ HUŤ - Ř. KM 7,104-8,383;;SMP CZ, a.s.;CZ0100;czechr;31-Oct-11;2011;941372,14;0;invitation;price plus quality;supported body/soe ;100<x<=500
CZ00244732;CZ46683046;0,28004;Statutární město České Budějovice;CZ0311;24;45215212-6;1;0;CZ031;0;PŘESTAVBA OBJEKTU NA ZLATÉ STOCE - DOMOV PRO SENIORY;240;KOČÍ a.s.;CZ0314;czechr;26-Aug-11;2011;274910,24;1;open;lowest price;regional/local ;100<x<=500
CZ00298077;CZ45274924;0,27986;Město Kopřivnice;CZ0804;10;45000000-7;1;1;CZ080;1;Školní sportovní hřiště v areálu ZŠ. Dr. M. Horákové;;EUROVIA CS, a.s.;CZ0100;czechr;11-Jul-11;2011;197101,51;0;open;lowest price;regional/local ;100<x<=500
CZ00216208;CZ00014915;0,27985;Univerzita Karlova v Praze;CZ0100;3;45260000-7;1;0;CZ010;1;UK - PF – rekonstrukce střechy id.č.: EDS 233D 312 000109;508;Metrostav a.s.;CZ0100;czechr;12-Aug-11;2011;2919153,6;1;open;lowest price;established by public law;missing
CZ00262854;CZ60838744;0,27968;MĚSTO  HRÁDEK NAD NISOU;CZ0513;12;45000000-7;1;0;CZ051;0;Oprava ulic a mostů po povodních 2010 (D, E, F, H, I, J);163;STRABAG  a.s.;CZ0100;czechr;26-Sep-11;2011;741423,84;1;open;lowest price;regional/local ;10<x<=25
CZ70892822;CZ25297899;0,27946;PARDUBICKÝ KRAJ;CZ0532;22;45221111-3;1;0;CZ053;0;Obnova mostu ev.č.03528-2 Cerekvice nad Loučnou;;MADOS MT s.r.o.;CZ0524;czechr;1-Jul-11;2011;195173,39;1;open;lowest price;regional/local ;100<x<=500
CZ70890749;CZ60753013;0,2794;Kraj Vysočina;CZ0632;19;45000000-7;1;0;CZ063;1;Zdravotnická záchranná služba kraje Vysočina - výjezdové stanoviště Třebíč;442;ARCHATT PAMÁTKY spol. s r.o.;CZ0634;czechr;13-May-11;2011;716359,16;1;open;lowest price;regional/local ;100<x<=500
CZ00006947;CZ10600833;0,27934;MINISTERSTVO FINANCÍ;CZ0100;11;45112320-4;1;0;CZ080;1;Realizace projektu sanace Štěrkové koleje v lokalitě tzv. Dolní oblasti ve společnosti Vítkovice, a.s.;1460;Bohuslav Mrózek;CZ0802;czechr;8-Apr-11;2011;732270,75;1;open;lowest price;national ;500<x
