Source;Target;cri_comp;icl.i;ich.i;icm.i;scl.s;sch.s;scm.s;anb_name;anb_nuts;ca_bids;ca_cpv;ca_criteria_count;ca_eufund;ca_nuts;ca_scntr_sc;ca_title;w_consortium;w_name;w_nuts;country;rowid;ca_date;ca_year;ca_contract_value;nocft;ca_procedure;ca_criterion;anb_type;anb_sector;anb_empl_cat
HU725361;HU14300327;0.0811187;0;0;0;0;0;0;Békéscsaba Megyei Jogú Város Önkormányzata;HU332;3;45233123-7;1;1;HU332;NA;Keretmegállapodás Békéscsaba Megyei Jogú Város úthálózatának, járda és kerékpárút hálózatának felújítására, karbantartására, fejlesztésére a járulékos munkákkal együtt;0;SWIETELSKY Magyarország Korlátolt Felel?sség? Társaság;HU101;hungary;210579;28-Apr-10;2010;161514.34;1;open;lowest price;regional/local ;general public services;500<x
HU731861;HU14300327;0.0713571;0;0;0;0;0;0;Nyírbátor Város Önkormányzata;HU323;2;45233123-7;3;0;HU;0;Fáy, Füveskert, Szentvér utcák felújítása;0;SWIETELSKY Magyarország Korlátolt Felel?sség? Társaság;HU323;hungary;210655;12-Feb-10;2010;71489;1;missing/error;price plus quality;regional/local ;general public services;50<x<=100
HU733591;HU14300327;0.5561227;0;0;0;0;0;0;Celldömölk Város Önkormányzata;HU222;1;45233120-6;3;1;HU222;1;Celldömölk, Sági út - Ifjúság tér területén bels? parkoló burkolatépítés közm?fejlesztés és Dr. Géfin Gyula tér felújítása (tájékoztató);0;SWIETELSKY Magyarország Korlátolt Felel?sség? Társaság;HU101;hungary;210665;15-Nov-10;2010;821469;1;other/framework;price plus quality;regional/local ;general public services;50<x<=100
HU733634;HU14300327;0.5030344;0;0;0;0;0;0;Sárvár Város Önkormányzata;HU222;1;45000000-7;4;0;HU222;1;KÉ - EH - Sárvár, 2010. évi út- és járdaburkolat felújítási munkáinak kivitelezése 4 részben;0;SWIETELSKY Magyarország Korlátolt Felel?sség? Társaság;HU101;hungary;210672;21-Jun-10;2010;35.191.478;1;negotiation;price plus quality;regional/local ;general public services;50<x<=100
HU589080;HU14300327;0.75;0;0;0;0;0;0;Veszprém És Térsége Szennyvízelvezetési És - Kez;HU213;1;45240000-1;3;1;HU213;1;Tájékoztató az eljárás eredményér?l - Veszprém Séd mederburkolás, rothasztó tornyok felületkezelése;0;SWIETELSKY Magyarország Korlátolt Felel?sség? Társaság;HU101;hungary;210552;8-Nov-10;2010;411141.96;0;other/framework;price plus quality;regional/local ;general public services;<=10
HU729798;HU14300327;0.0697675;0;0;0;0;0;0;Nyergesújfalu Város Önkormányzata;HU212;6;45233223-8;1;1;HU212;1;Nyergesújfalu utak, járdák építése eredmény;0;SWIETELSKY Magyarország Korlátolt Felel?sség? Társaság;HU101;hungary;210643;22-Jan-10;2010;45.712.987;1;open;lowest price;national ;general public services;100<x<=500
HU729798;HU14300327;0.069755;0;0;0;0;0;0;Nyergesújfalu Város Önkormányzata;HU212;6;45233223-8;1;1;HU212;1;Nyergesújfalu utak, járdák építése eredmény;0;SWIETELSKY Magyarország Korlátolt Felel?sség? Társaság;HU101;hungary;210642;22-Jan-10;2010;43.934.822;1;open;lowest price;national ;general public services;100<x<=500
HU735793;HU14300327;0.5192372;0;0;0;0;0;0;Budapest F?város XVI.Kerület Önkormányzat;HU101;1;45233120-6;3;1;HU101;1;Budapest XVI. kerület Diófa u. vízelöntését megakadályozó szikkasztó berendezések építése;0;SWIETELSKY Magyarország Korlátolt Felel?sség? Társaság;HU101;hungary;210717;1-Dec-10;2010;14.610.913;0;other/framework;price plus quality;regional/local ;general public services;100<x<=500
HU735793;HU14300327;0.0464751;0;0;0;0;0;0;Budapest F?város XVI.Kerület Önkormányzat;HU101;3;45233120-6;4;0;HU101;1;Budapest XVI. kerületi öner?s útépítések XXVI.;0;SWIETELSKY Magyarország Korlátolt Felel?sség? Társaság;HU101;hungary;210722;12-Nov-10;2010;60.563.094;1;open;price plus quality;regional/local ;general public services;100<x<=500
HU735793;HU14300327;0.0483631;0;0;0;0;0;0;Budapest F?város XVI.Kerület Önkormányzat;HU101;3;45233120-6;4;0;HU101;1;Budapest XVI. kerületi öner?s útépítések XXV.;0;SWIETELSKY Magyarország Korlátolt Felel?sség? Társaság;HU101;hungary;210720;29-Nov-10;2010;162060.59;1;open;price plus quality;regional/local ;general public services;100<x<=500
HU733436;HU14317251;0.5230261;0;0;0;0;0;0;Tamási Város Önkormányzata;HU233;2;45000000-7;5;1;HU233;1;Vállalkozási szerz?dés keretében „A tamási járóbeteg szakellátó központ fejlesztése (DDOP-3.1.3./B-2009-0003)” projekt megvalósításával kapcsolatos kivitelezés.;0;S és P 2004 Épít?ipari Korlátolt Felel?sség? Társasá;HU231;hungary;210887;27-Sep-10;2010;723930;1;negotiation;price plus quality;regional/local ;general public services;100<x<=500
HU491020;HU14328110;0.7733592;0;0;0;0;0;0;F?városi Önkormányzat Jahn Ferenc Dél-Pesti Kórhá;HU101;1;45215140-0;5;0;HU 10;0;akadálymentesítés, felvonó építés;0;Normafa Residence Korlátolt Felel?sség? Társaság;HU101;hungary;210934;16-Apr-10;2010;94.160.633;0;open;price plus quality;regional/local ;missing;500<x
HU490342;HU14328110;0.0750747;0;0;0;0;0;0;F?városi Önkormányzat Egyesített Szent István És;HU101;2;45262522-6;1;0;HU101;0;Kerítés felújítás - Tájékoztató az eljárás eredményér?l;0;Normafa Residence Korlátolt Felel?sség? Társaság;HU101;hungary;210933;24-Nov-10;2010;227655.93;0;missing/error;lowest price;regional/local ;missing;500<x
HU329848;HU14329087;0.0398362;0;0;0;0;0;0;Kecskeméti F?iskola;HU331;4;45214000-0;4;1;HU331;1;Kecskeméti F?iskola GAMF Kar Kollégium épület átalakítása laborrá és a Kertészeti F?iskolai Kar szaktantermek kialakítása építési beruházás kivitelezése;0;PIRAMIS Épít?ipari Zártkör?en M?köd? Részvénytársas;HU331;hungary;210938;19-Nov-10;2010;67.122.371;1;open;price plus quality;established by public law;education;500<x
HU730677;HU14335556;0.0764232;0;0;0;0;0;0;Üll? Város Önkormányzata;HU102;3;45000000-7;3;0;HU102;0;Útkarbantartás-tájékoztató az eljárás eredményér?l;0;HIDROGRÁD Víz- és Közm?épít? Korlátolt Felel?sség?;HU102;hungary;210967;25-Oct-10;2010;105120.65;1;open;price plus quality;regional/local ;general public services;50<x<=100
HU729798;HU14345191;0.0979599;0;0;0;0;0;0;Nyergesújfalu Város Önkormányzata;HU212;9;45214200-2;3;1;HU212;1;Nyergesújfalu Kernstok iskola építés eredmény;0;Kavics Trade Kereskedelmi és Szolgáltató Korlátolt Fele;HU212;hungary;211008;16-Jun-10;2010;1776661.7;1;open;price plus quality;regional/local ;general public services;100<x<=500
HU484996;HU14385128;0.0828011;0;0;0;0;0;0;Nevelési-Oktatási Intézmények Gazdasági Szolgálat;HU333;4;45110000-1;1;0;HU333;1;Játszótéri eszközök a Vedres Utcai Óvodában - tájékoztató az eljárás eredményér?l;0;Premier 2001 Épít?ipari Kft.;HU333;hungary;211100;8-Dec-10;2010;12.794.897;0;missing/error;lowest price;regional/local ;missing;500<x
HU726566;HU14425767;0.7900766;0;0;0;0;0;0;Üllés Községi Önkormányzat;HU333;1;45430000-0;3;0;HU333;0;"Déryné M?vel?dési KÖzpont infrastrukturális fejlesztése Üllésen - pótmunka"" - Tájékoztató az eljárás eredményér?l""";0;SYBA CONTROLL Épít?ipari, Kereskedelmi és Szolgáltató;HU333;hungary;211213;3-Sep-10;2010;19824;0;other/framework;price plus quality;regional/local ;general public services;100<x<=500
HU735649;HU14426050;0.4492132;0;0;0;0;0;0;Budapest I. Kerület Budavári Önkormányzat;HU101;2;45000000-7;7;0;HU101;1;TE - „A Budapest, I. ker. Budavári Önkormányzat tulajdonában, és az I. ker. Gamesz kezelésében lév? Döbrentei u. 15. hrsz 6259, m?emléki törzsszám 15 127 m?emlék épület felújítási munkái;0;MSZ Házépít? Korlátolt Felel?sség? Társaság;HU102;hungary;211220;19-Nov-10;2010;601854;1;negotiation;price plus quality;regional/local ;general public services;100<x<=500
HU329772;HU14489356;0.093503;0;1;2;0;0;0;Kaposvári Egyetem;HU232;3;45213240-7;4;0;HU232;0;Trágyatároló B?szénfán;0;MEDITERRÁN 2008 Épít?ipari Korlátolt Felel?sség? Társ;HU232;hungary;211638;17-Dec-10;2010;208865.72;0;missing/error;price plus quality;national ;education;500<x
HU12705616;HU14498866;0.041292;0;0;0;0;0;0;BDK Budapesti Dísz- és Közvilágítási Korlátolt F;HU101;6;45111000-8;3;0;HU101;0;6 m alatti oszlopok cseréje-Tájékoztató eljárás eredményér?l;0;ÉSZAK-BUDAI Tervez?, Szerel? és Szolgáltató Zártkör?e;HU101;hungary;211729;29-Oct-10;2010;173827.6;1;open;price plus quality;established by public law;environment;missing
HU733469;HU14530603;0.532741;0;0;0;0;0;0;Dunaföldvár Város Önkormányzata;HU233;1;45232450-1;7;1;HU233;1;Vállalkozási szerz?dés keretében Dunaföldvár Város Önkormányzata területén a belterületi csapadékvíz elvezetés kivitelezése;0;ALISCA BAU Épít?ipari Zártkör?en M?köd? Részvénytár;HU233;hungary;211894;3-Nov-10;2010;313340.72;1;open;price plus quality;regional/local ;general public services;100<x<=500
HU733304;HU14530603;0.5193676;0;0;0;0;0;0;Bátaszék Város Önkormányzata;HU233;1;45112700-2;4;1;HU233;1;DDOP-2009.5.1.5/B-09-2009-0004 jel? Bátaszék belterületén Cigány árok I.-II. ütemének vízrendezése- tájékoztató az eljárás eredményér?l;0;ALISCA BAU Épít?ipari Zártkör?en M?köd? Részvénytár;HU233;hungary;211885;3-Sep-10;2010;225585.21;1;open;price plus quality;regional/local ;general public services;50<x<=100
HU733469;HU14530603;0.5587053;0;0;0;0;0;0;Dunaföldvár Város Önkormányzata;HU233;1;45246100-4;7;1;HU233;1;Vállalkozási szerz?dés keretében Dunaföldvár Város Önkormányzata területén a Kálvária komplex partfal stabilizáció és vízrendezés I. ütem építési munkáinak  kivitelezése;0;ALISCA BAU Épít?ipari Zártkör?en M?köd? Részvénytár;HU233;hungary;211893;15-Nov-10;2010;979039.91;1;open;price plus quality;regional/local ;general public services;100<x<=500
HU379579;HU14555699;0.5625;0;0;0;0;0;0;Tarnabod Községi Önkormányzat;HU312;3;45000000-7;8;1;HU312;0;Tarnabodi Népház teljes bels? felújítása;0;BHB 2000 Építési Korlátolt Felel?sség? Társaság;HU312;hungary;211979;29-Nov-10;2010;84216;0;missing/error;price plus quality;regional/local ;general public services;<=10
HU730930;HU14556865;0.0839211;0;0;0;0;0;0;Halásztelek Város Önkormányzata;HU102;2;45000000-7;4;1;HU102;1;József Attila tér fejlesztése - tájékoztatás az eljárás eredményér?l;0;Via Plaza Tervez?, Épít? és Kereskedelmi Korlátolt Fele;HU101;hungary;211995;17-Nov-10;2010;49.365.749;1;open;price plus quality;regional/local ;general public services;100<x<=500
HU730930;HU14556865;0.0870047;0;0;0;0;0;0;Halásztelek Város Önkormányzata;HU102;2;45000000-7;4;1;HU102;1;József Attila tér fejlesztése - tájékoztatás az eljárás eredményér?l;0;Via Plaza Tervez?, Épít? és Kereskedelmi Korlátolt Fele;HU101;hungary;211996;17-Nov-10;2010;104170.93;1;open;price plus quality;regional/local ;general public services;100<x<=500
HU730491;HU14556865;0.0971062;0;0;0;0;0;0;Isaszeg Város Önkormányzat;HU102;4;45236210-5;3;1;HU102;1;Játszótér - eredmény;0;Via Plaza Tervez?, Épít? és Kereskedelmi Korlátolt Fele;HU101;hungary;211994;29-Oct-10;2010;142033.59;1;open;price plus quality;regional/local ;general public services;100<x<=500
HU12154481;HU14564477;0.0353524;1;0;2;0;0;0;Budapesti Közlekedési Zártkör?en M?köd? Részvény;;3;45234116-2;3;0;HU101;1;Szentendrei HÉV vonalán értéknövel? felújítások végzésére, vasúti pályaépítés és fenntartás szakterületen  - Tájékoztató eljárás eredményér?l TB_221;0;Swietelsky Vasúttechnika Korlátolt Felel?sség? Társasá;HU222;hungary;212035;15-Oct-10;2010;425134.99;1;open;price plus quality;established by public law;welfare;missing
HU12154481;HU14564477;0.0366411;1;0;2;0;0;0;Budapesti Közlekedési Zártkör?en M?köd? Részvény;;2;45234116-2;3;0;HU101;1;Gödöll?i HÉV vonalán értéknövel? felújítások végzése, vasúti pályaépítés és fenntartás szakterületen - Tájékoztató az eljárás eredményér?l;0;Swietelsky Vasúttechnika Korlátolt Felel?sség? Társasá;HU222;hungary;212034;15-Oct-10;2010;1306680;1;open;price plus quality;established by public law;welfare;missing
HU729699;HU14605749;0.5071502;0;0;0;0;0;0;Kisbér Város Önkormányzata;HU212;1;45233120-6;3;0;HU-21;0;Fehérvári utca felújításának kiegészít? munkái;0;Magyar Közút Nonprofit Zártkör?en M?köd? Részvénytá;HU101;hungary;212200;1-Oct-10;2010;19175.64;0;other/framework;price plus quality;regional/local ;general public services;100<x<=500
HU734235;HU14605749;0.0932298;0;0;0;0;0;0;Szentkirályszabadja Község Önkormányzata;HU213;4;45233200-1;3;1;HU213;0;Szentkirályszabadja, Szondi és Akácfa utcák útburkolat meger?sítése, Erd?sétány utca felületzárása;0;Magyar Közút Nonprofit Zártkör?en M?köd? Részvénytá;HU101;hungary;212204;12-Feb-10;2010;27.634.225;1;open;price plus quality;regional/local ;general public services;25<x<=50
HU729699;HU14605749;0.0726227;0;0;0;0;0;0;Kisbér Város Önkormányzata;HU212;7;45233120-6;3;0;Hu212;0;útfelújítás Kisbér Város különböz? szakaszain;0;Magyar Közút Nonprofit Zártkör?en M?köd? Részvénytá;HU101;hungary;212201;29-Sep-10;2010;26.217.417;1;open;price plus quality;regional/local ;general public services;100<x<=500
HU382858;HU14616725;0.0957255;0;0;0;0;0;0;Gyöngyös Körzete Kistérség Többcélú Társulása;HU312;2;45210000-2;3;1;HU312;0;Gyöngyös Körzete Kistérség Többcélú Társulása - Szociális alap- és szakosított ellátás, valamint gyermekjóléti alap-, és gyermekvédelmi szakellátást nyújtó közintézmények akadályme;0;ANDEZIT PLUSZ Korlátolt Felel?sség? Társaság;HU312;hungary;212234;17-Jul-10;2010;46.636.737;1;open;price plus quality;regional/local ;general public services;100<x<=500
HU734202;HU14643303;0.0350138;0;0;0;0;0;0;Veszprém Megyei Jogú Város Önkormányzata;HU213;5;45112711-2;3;0;HU213;0;Veszprém, Bakonyalja közpark zöldfelületi munkái.;0;Szücs-Kert Kertészeti és Épít?ipari Korlátolt Felel?s;HU213;hungary;212323;12-May-10;2010;10.216.726;1;open;price plus quality;regional/local ;general public services;100<x<=500
HU493992;HU14662922;0.0686932;0;0;0;0;0;0;Kossuth Lajos Gimnázium;HU101;2;45421142-1;1;0;HU101;0;Nyílászáró csere;0;HEVESTHERM HEVESI-HÚS Gyártó és Keresked? Korlátolt Fe;HU101;hungary;212383;1-Dec-10;2010;49.105.224;0;missing/error;lowest price;regional/local ;education;25<x<=50
HU493992;HU14662922;0.0780383;0;0;0;0;0;0;Kossuth Lajos Gimnázium;HU101;2;45421142-1;1;0;HU101;0;Nyílászáró felújítás;0;HEVESTHERM HEVESI-HÚS Gyártó és Keresked? Korlátolt Fe;HU101;hungary;212382;29-Dec-10;2010;79.006.752;0;missing/error;lowest price;regional/local ;education;25<x<=50
HU597308;HU14677342;0.5294063;0;0;0;0;0;0;Vízügyi És Környezetvédelmi Központi Igazgatósá;HU101;1;45214610-9;1;1;HU101;1;M?szerkalibrációs labor és vízsebességmér? hitelesítési csatorna kialakítása.;0;LAM Ingatlanfejleszt? és Épít? Zártkör?en m?köd? Rés;HU211;hungary;212419;18-Oct-10;2010;648605;0;other/framework;lowest price;national ;environment;100<x<=500
HU597308;HU14677342;0.5008987;0;0;0;0;0;0;Vízügyi És Környezetvédelmi Központi Igazgatósá;HU101;1;45233226-9;3;1;HU101;1;M?szerkalibrációs labor és vízsebességmér? hitelesítési csatorna kialakítása.;0;LAM Ingatlanfejleszt? és Épít? Zártkör?en m?köd? Rés;HU211;hungary;212420;3-Sep-10;2010;18337.2;0;other/framework;price plus quality;national ;environment;100<x<=500
HU14605749;HU14682913;0.0049453;0;3;3;0;0;0;Magyar Közút Nonprofit Zártkör?en M?köd? Részvén;HU101;8;45233140-2;1;1;HU21;0;ROP burkolat felújítás a 7324 j. úton – Közép-Dunántúli Régió IV.;0;NEMZETKÖZI VEGYÉPSZER Zártkör?en M?köd? Részvénytár;HU101;hungary;212443;22-Jan-10;2010;1053157.6;1;open;lowest price;national ;missing;missing
HU735649;HU14731677;0.407191;0;0;0;0;0;0;Budapest I. Kerület Budavári Önkormányzat;HU101;1;45262522-6;3;0;HU101;1;TE - „Budapest, I. kerület F? u. 5. sz. m?emlék épületen homlokzat és tet?szerkezet felújítás, nyílászáró csere munkálatok elvégzése (Hrsz. 14404, M?emléki törzsszám 15 160)”;0;Providor-Bau Épít?ipari Korlátolt Felel?sség? Társasá;HU102;hungary;212590;19-Nov-10;2010;139392;1;negotiation;price plus quality;regional/local ;general public services;100<x<=500
HU14515552;HU14743836;0.4522593;0;0;0;0;0;0;SOPRONTISZK Szakképzés-szervezési Nonprofit Kiemelke;HU221;1;45200000-9;4;1;HU221;1;SopronTISZK - TIOP - Építési beruházás - Tájékoztató az eljárás eredményér?l;0;SOPÉPSZOLG Épít?ipari Korlátolt Felel?sség? Társaság;HU221;hungary;212618;8-Oct-10;2010;87.568.683;1;negotiation;price plus quality;regional/local ;education;missing
HU14515552;HU14743836;0.4533909;0;0;0;0;0;0;SOPRONTISZK Szakképzés-szervezési Nonprofit Kiemelke;HU221;1;45200000-9;4;1;HU221;1;SopronTISZK - TIOP - Építési beruházás - Tájékoztató az eljárás eredményér?l;0;SOPÉPSZOLG Épít?ipari Korlátolt Felel?sség? Társaság;HU221;hungary;212617;8-Oct-10;2010;20.307.695;1;negotiation;price plus quality;regional/local ;education;missing
HU735661;HU14759996;0.084422;0;0;0;0;0;1;Budapest F?város III. Kerületi Óbuda-Békásmegyer �;HU101;3;45212200-8;4;0;HU101;0;M?füves sportpálya létesítése;0;ZÖFE Zöldterület-fenntartó és Fejleszt? Korlátolt Fel;HU101;hungary;212712;23-Apr-10;2010;59.850.183;1;open;price plus quality;regional/local ;general public services;100<x<=500
HU329815;HU14759996;0.0002112;0;0;0;0;0;1;Szegedi Tudományegyetem;HU333;3;45247110-4;4;0;HU333;0;Szegedi Tudományegyetem Árpád tér 2. szám alatt udvar korszer?sítése II. ütem;0;ZÖFE Zöldterület-fenntartó és Fejleszt? Korlátolt Fel;HU101;hungary;212685;22-Dec-10;2010;39.066.167;1;open;price plus quality;national ;education;500<x
HU729325;HU14772492;0.5024443;0;0;0;0;0;0;Eger Megyei Jogú Városi Önkormányzat;HU312;1;45233142-6;3;0;HU312;1;Tájékoztató az eljárás eredményér?l - 2009. évi útfelújítások, Torok köz kiegészít? építési beruházás.;0;HESZAMIL F?vállalkozási Korlátolt Felel?sség? Társasá;HU101;hungary;212827;18-Jan-10;2010;4823;0;open;price plus quality;regional/local ;general public services;100<x<=500
HU735858;HU14779554;0.0367419;0;0;0;0;0;0;Budafok-Tétény Budapest XXII. Kerületi Önkormányza;HU101;7;45421100-5;3;0;HU101;NA;Homlokzat h?szigetelés és küls? nyílászáró csere Budafok-Tétény Budapest XXII. kerület Önkormányzata egyes intézményeiben;0;"X""2 Épít?ipari Kivitelez? és Szolgáltató Korlátolt F""";HU222;hungary;212924;9-Aug-10;2010;49.463.361;1;open;price plus quality;regional/local ;general public services;100<x<=500
HU735287;HU14779554;0.0725526;0;0;0;0;0;0;Salgótarján Megyei Jogú Város Önkormányzata;HU313;7;45421132-8;1;0;HU 31;0;Központi Általános Iskola és Diákotthon Beszterce lakótelepi Tagiskola nyílászárók cseréje;0;"X""2 Épít?ipari Kivitelez? és Szolgáltató Korlátolt F""";HU222;hungary;212923;25-Jan-10;2010;43.409.968;1;open;lowest price;regional/local ;general public services;100<x<=500
